Step;sac_expanded;droQ_expanded;ppo_expanded;ppg_expanded
8670000;;;0,011251201853156;0,38110116124153137
8700000;;;0,0175493098795413;1,1474899053573608
8730000;;;0,0147946085780859;0,2569447457790375
8760000;;;0,0172555465251207;1,3852521181106567
8790000;;;0,0208365805447101;0,9560046792030334
8820000;;;0,0192872136831283;1,2633522748947144
8850000;;;0,0167949199676513;1,0011247396469116
8880000;;;0,0205656569451093;0,2582237124443054
8910000;;;0,016306709498167;1,0254418849945068
8940000;;;0,0162673853337764;1,4536279439926147
8970000;;;0,01722127571702;0,40554797649383545
9000000;;;0,0218894518911838;1,2844864130020142
9030000;;;0,0140162706375122;0,5159392952919006
9060000;;;0,0169512648135423;0,6408823132514954
9090000;;;0,0193087179213762;0,6197352409362793
9120000;;;0,0176086071878671;0,6376457810401917
9150000;;;0,0144070656970143;1,751260757446289
9180000;;;0,0158194079995155;0,8773605823516846
9210000;;;0,0150645542889833;0,47753623127937317
9240000;;;0,0134261678904294;0,2118629664182663
9270000;;;0,0126439575105905;1,022670865058899
9300000;;;0,0173817463219165;0,3171413242816925
9330000;;;0,0156377088278532;0,3564635217189789
9360000;;;0,017063669860363;0,2718144655227661
9390000;;;0,0162041634321212;0,3936256468296051
9420000;;;0,0149565171450376;0,46329617500305176
9450000;;;0,0117820277810096;0,550742506980896
9480000;;;0,0164668150246143;0,4237094223499298
9510000;;;0,0140835056081414;0,9923317432403564
9540000;;;0,0159123037010431;1,1074864864349365
9570000;;;0,0138513902202248;0,34266623854637146
9600000;;;0,0186881218105554;0,8511493802070618
9630000;;;0,0165451876819133;1,117817997932434
9660000;;;0,0209855511784553;0,26609647274017334
9690000;;;;0,7306637763977051
9720000;;;;0,7308468818664551
9750000;;;;0,9619023203849792
9780000;;;;0,6954004168510437
9810000;;;;0,6966454982757568
9840000;;;;0,19017085433006287
9870000;;;;0,3772752285003662
9900000;;;;0,5900246500968933
9930000;;;;1,011731505393982
9960000;;;;0,6349554061889648
9990000;;;;0,4239651560783386
